n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
814,3515.218200331203336496909120503386429625,1526.639867089721245171065149930144149073,1.680160941090807843473573239228093198103,162.4132512490555443393778047410348845909,5.077200365485095764335815797254733303198,2.088674434323666632943930775480646255478,37.9553692180901373033330858068628303372,-3.05419542964713999840119538226691475992,162.393313280216229873764387014482291554,0.01993796883931446561341772655259303696465
815,3520.309356720846360745216117980440104686,1528.850928216249692476056837214221710027,1.679998871157457885292133899034456220393,162.5777566268309656722127094944882624337,5.078226104633479300529192285356399865011,2.088644246352865292879186390113157989406,37.96889606089695189866372756144095583498,-3.054162622784407059907155873891771953243,162.5578395305303845293209798057291740567,0.01991709630058114289172968875908837703391
816,3525.401524285390462332322091412014214006,1531.062428490457916735820559979557849691,1.679837090347659236918239142490090810277,162.7422343176473248408365413810354675031,5.07925062000272883251355356109878826375,2.088614118933522611132494081795836896837,37.9824088380321364598422334668801357088,-3.054129882774155286171120830171572449305,162.7223380468165732039094267621902740454,0.01989627083075163692711461884519345778661
817,3530.494701833697003632366064330353667097,1533.274367395040980447687801851500974967,1.679675597778658224653129339363932665682,162.9066843637302711690944779414371903109,5.080273914538507664415182659768080038538,2.088584051866216744927551035821647353633,37.99590758095579487626043414760355788213,-3.054097209400140393310141400264405837441,162.8868088714638432218959084637734832946,0.01987549226642794719856947766370701629295
818,3535.588888177460510147929651573148207721,1535.486744413924373222004417758492330227,1.679514392571489878641568304368720652509,163.0711068071887021202629029619492875271,5.081295991175813245830484810860931185678,2.088554044952432133842038499000591333882,38.00939232101975216556807064011352830913,-3.054064602447077935360573959906801517267,163.0512520467437238726255471397139998692,0.01985476044497824763735582223528765790025
819,3540.684082131198528162838937034121789606,1537.699559032259607016708942531940281457,1.679353473850957029965130466397989689305,163.2355016900152293342211844016806241018,5.082316852839028719983935541594774306998,2.088524097994554260087307929693119326092,38.02286308946805778454375122973040933939,-3.054032061700637885884714132669531728845,163.215667614810696972430061667163071697,0.01983407520453236179112273451755240474947
820,3545.780282512241530875644713130154085363,1539.912810736419832426801990925967528294,1.679192840745609548496610578438230575922,163.3998690540866422361798328839283894836,5.083336502441974160384134908022887714598,2.088494210795864445521169793173608780056,38.03631991743748599348650895223249892646,-3.0539995869474392567041875695737407662,163.380055617702664965970947603543833642,0.01981343638397727020888528038455584155794
821,3550.877488140722872723948143231241779461,1542.126499013995475902833903082499506712,1.679032492387723720397252162723516531688,163.564208941164369232565752733064457918,5.08435494288795749823648070952825818667,2.088464383160534685091332809661295669586,38.04976283595803329492620460409442027706,-3.053967177975044753460920003520075925413,163.5444160973414165827874232510407589097,0.01979284382295264977832948202369900822162
822,3555.975697839568791611818288074757046982,1544.34062335378989777344085262929100644,1.678872427913281764148723577255214654058,163.7285213928949365095462255570508539153,5.085372177069825142851877164458283171256,2.088434614893622516409900387156001488586,38.0631918759534129672791996863204379828,-3.053934834571955467709280486344309616225,163.7087490955330900647967476905728536148,0.01977229736184644474947786647800030046998
823,3561.074910434488458754609916503351709521,1546.555183245815070947855140838046758569,1.678712646461951484021897361184285123279,163.892806450810424449555246539324372149,5.086388207870012297271983570419352391084,2.088404905801065925162159399187013766735,38.07660706824154671390552901701200929402,-3.053902556527605605245734099808018283183,163.8730546539686339803739613684940215493,0.01975179684179046918128517083035059966298
824,3566.175124753964075857534766062162496742,1548.770178181287280175203421825446033047,1.678553147177066059894510590911793153895,164.0570641563289216810688553536485398495,5.087403038160592971312777939975491239971,2.088375255689678286055694760978870878693,38.09000844353505344785521645651965504276,-3.053870343632357250385054145943276955084,164.0373328142242656405186132834843076866,0.019731342104656040550242070164232162928
825,3571.276339629241019346367094613621446236,1550.985607652622841738287212113887314816,1.678393929205603972339702563684076422895,164.2212945507549767767601565112113881136,5.088416670803329694209661513023197158178,2.088345664367143339018631773870377288466,38.1033960324417352324243821714964744234,-3.053838195677495165894829201021422358121,164.2015836177619271324976103379863732615,0.0197109329930496442625461732250148520593
826,3576.378553894318031370675132958677404394,1553.201471153433843460413303676239170678,1.678234991698169061917242413154858621421,164.3854976752800476150497976674901160826,5.089429108649722929028959446595752832332,2.088316131642010200358547299932972538161,38.11676986546506039747636919836650864201,-3.053806112455221628302657790838712077006,164.3658071059297389862359433438365832093,0.01969056935030862881385432365353287324695
827,3581.481766385937457301964071527742030971,1555.417768178523904904707692806929756941,1.678076333808970721608974428916497716114,164.5496735709829484199537587496100231027,5.090440354541060190992478940435664963509,2.088286657323688408596300844855564689216,38.13012997300464385131925403075848686662,-3.053774093758651298293053138603068355202,164.5300033199624514886106999810497338232,0.01967025102049693134305876856028927950038
828,3586.585975943575529451093650834758211773,1557.634498223883957646205426978466478786,1.677917954695804221349624061482791059102,164.7138222788302944940173896197241942698,5.091450411308464871843766664704489924426,2.088257241222443004691717910988678239072,38.14347638535672460776878402498232291982,-3.053742139381806125913682771888287084464,164.6941723009818936606884572960334440157,0.01964997784840083332893232369075025407495
829,3591.691181409432696731294433180948206019,1559.851660786688045497860426706015722795,1.677759853520031163613623993017285106244,164.8779438396769446590127093857754473107,5.092459281772944772366860729900120359535,2.088227883149389646380710873189061842057,38.15680913271464054786498726325701863944,-3.053710249119610290313143069201204845616,164.8583140899974199128318448017344776902,0.01962974967952474618086458404096962047807
830,3596.797381628423999995051567974696277061,1562.069255365289144572463927069776817657,1.677602029446560069028038375093763788337,165.0420382942664414189650365387353339519,5.093466968745440345150656716229783203886,2.088198582916489756346047462582450150404,38.17012824516930043555141199918427869442,-3.053678422767885173735017392930901624897,165.0224287279063543924877737337126005217,0.01960956636008702647726280502273343023769
831,3601.904575448169492775053479260458984503,1564.287281459215003063297770929735660368,1.677444481643827090990985496469585454751,165.2061056832314488599650460759523446004,5.09447347502687264967450062043454378664,2.088169340336545703946574048023237979049,38.18343375270965320646815698689098131893,-3.053646660123344369495488603062831068822,165.1865162554944330393575284632783570561,0.01958942773701582060751761267398754421402
832,3607.012761718984707161315554238232946699,1566.505738569164000627179439290119547758,1.677287209283776858284185850636217963515,165.3701460470941883011133380131749690818,5.095478803408191021773282164461764793872,2.08814015522319602023227060804393342963,38.19672568522315454885353510480271791205,-3.053614960983588723674272780344657405924,165.3505767134362433625376025246083236031,0.01956933365794493857573548856664547869613
833,3612.121939293871164548485746696913610304,1568.724626197001027254379489306040284304,1.677130211541843444677394915236655047857,165.5341594262668717108365416500844172953,5.096482956670420459523127946222312380881,2.088111027390910645975056909395963545264,38.21000407249623079539435515267923497734,-3.053583325147101410251111209993503474362,165.5146101422956619541098243413677622739,0.0195492839712097567267173087166550213509
834,3617.232107028506930989220178765334395964,1570.943943845753381510709051949699412333,1.676973487596931464531519010014195123699,165.6981458610521329027068621987427425927,5.097485937584708727571783623153987284156,2.088081956654986212447785269661112394175,38.22326894421474014471139513452072540967,-3.053551752413243039422502385108566253885,165.6786165825262897535499468138670778114,0.01952927852584314915691538487566478128034
835,3622.343263781237216891382476002839547134,1573.163691019606688037885283556408460787,1.676817036631397293416159429934382923026,165.86210539164345652479079157892464463,5.098487748912373181920925950783720429088,2.088052942831541354686344694525729784201,38.2365203299644312310146595287241455587,-3.0535202425822467988357752764876299799,165.8425960744718850772154608326769318749,0.01950931717157144757533074624771275506408
